0,q1_22-10_50GB_pyarr,q2_22-10_50GB_pyarr,q3_22-10_50GB_pyarr_p2p,q7_22-10_50GB_pyarr_p2p,q9_22-10_50GB_pyarr
0 days 00:11:03.500376064,,,4411535360.0,4443353088.0,
0 days 00:11:03.500414720,,,4411535360.0,4443353088.0,
0 days 00:11:04.000153600,,,4411535360.0,4443353088.0,
0 days 00:11:04.000340992,,,4411535360.0,4443353088.0,
0 days 00:11:04.500210944,,,4411535360.0,4443353088.0,
0 days 00:11:04.500543232,,,4411535360.0,4443353088.0,
0 days 00:11:05.000700928,,,4411535360.0,4443353088.0,
0 days 00:11:05.000707072,,,4411535360.0,4443353088.0,
0 days 00:11:05.500503552,,,4411535360.0,,
0 days 00:11:06.000621568,,,4411535360.0,,
0 days 00:11:06.500505856,,,4411535360.0,,
0 days 00:11:07.000736,,,4411535360.0,,
0 days 00:11:07.500298752,,,4411535360.0,,
0 days 00:11:08.000979712,,,4411535360.0,,
0 days 00:11:08.500759808,,,4411535360.0,,
0 days 00:11:09.000600576,,,4411535360.0,,
0 days 00:11:09.500987648,,,4411535360.0,,
0 days 00:11:10.000907776,,,4411535360.0,,
0 days 00:11:10.500115712,,,4411535360.0,,
0 days 00:11:11.000953856,,,4411535360.0,,
0 days 00:11:11.501004800,,,4411535360.0,,
0 days 00:11:12.000884736,,,4411535360.0,,
0 days 00:11:12.500903680,,,4411535360.0,,
0 days 00:11:13.000573696,,,4411535360.0,,
0 days 00:11:13.501045760,,,4411535360.0,,
0 days 00:11:14.000158720,,,4411535360.0,,
0 days 00:11:14.501066752,,,4411535360.0,,
0 days 00:11:15.000750592,,,4411535360.0,,
0 days 00:11:15.500317696,,,4411535360.0,,
0 days 00:11:16.000871680,,,4411535360.0,,
0 days 00:11:16.500961792,,,4411535360.0,,
0 days 00:11:17.000502784,,,4411535360.0,,
0 days 00:11:17.500441600,,,4411535360.0,,
0 days 00:11:18.000736,,,4411535360.0,,
0 days 00:11:18.500277760,,,4411535360.0,,
0 days 00:11:19.000684800,,,4411535360.0,,
0 days 00:11:19.500906752,,,4411535360.0,,
0 days 00:11:20.000530944,,,4411535360.0,,
0 days 00:11:20.500905984,,,4411535360.0,,
0 days 00:11:21.000561920,,,4411535360.0,,
0 days 00:11:21.500432896,,,4411535360.0,,
0 days 00:11:22.000131840,,,4411535360.0,,
0 days 00:11:22.500331776,,,4411535360.0,,
0 days 00:11:23.000843776,,,4411535360.0,,
0 days 00:11:23.500450816,,,4411535360.0,,
0 days 00:11:24.000670720,,,4411535360.0,,
0 days 00:11:24.500804864,,,4411535360.0,,
0 days 00:11:25.000187648,,,4411535360.0,,
0 days 00:11:25.500797952,,,4411535360.0,,
0 days 00:11:26.000207872,,,4411535360.0,,
0 days 00:11:26.500260608,,,4411535360.0,,
0 days 00:11:27.000681728,,,4411535360.0,,
0 days 00:11:27.500598784,,,4411535360.0,,
0 days 00:11:28.000192768,,,4411535360.0,,
0 days 00:11:28.500259840,,,4411535360.0,,
0 days 00:11:29.000017664,,,4411535360.0,,
0 days 00:11:29.500840704,,,4411535360.0,,
0 days 00:11:30.000531712,,,4411535360.0,,
0 days 00:11:30.500939776,,,4411535360.0,,
0 days 00:11:31.000220672,,,4411535360.0,,
0 days 00:11:31.500849920,,,4411535360.0,,
0 days 00:11:32.000154880,,,4411535360.0,,
0 days 00:11:32.500386816,,,4411535360.0,,
0 days 00:11:33.000324864,,,4411535360.0,,
0 days 00:11:33.500630784,,,4411535360.0,,
0 days 00:11:34.000791552,,,4411535360.0,,
0 days 00:11:34.500438784,,,4411535360.0,,
0 days 00:11:35.000665856,,,4411535360.0,,
0 days 00:11:35.500368640,,,4411535360.0,,
0 days 00:11:36.000927744,,,4411535360.0,,
0 days 00:11:36.501018880,,,4411535360.0,,
0 days 00:11:37.000720896,,,4411535360.0,,
0 days 00:11:37.500644864,,,4411535360.0,,
0 days 00:11:38.000423680,,,4411535360.0,,
0 days 00:11:38.500779776,,,4411535360.0,,
0 days 00:11:39.000819712,,,4411535360.0,,
0 days 00:11:39.500355840,,,4411535360.0,,
0 days 00:11:40.000303872,,,4411535360.0,,
0 days 00:11:40.500535808,,,4411535360.0,,
0 days 00:11:41.000117760,,,4411535360.0,,
0 days 00:11:41.500121600,,,4411535360.0,,
0 days 00:11:42.000833792,,,4411535360.0,,
0 days 00:11:42.500505856,,,4411535360.0,,
0 days 00:11:43.000264704,,,4411535360.0,,
0 days 00:11:43.500876800,,,4411535360.0,,
0 days 00:11:44.000707840,,,4411535360.0,,
0 days 00:11:44.500842752,,,4411535360.0,,
0 days 00:11:45.000536832,,,4411535360.0,,
0 days 00:11:45.500079872,,,4411535360.0,,
0 days 00:11:46.000324864,,,4411535360.0,,
0 days 00:11:46.500216832,,,4411535360.0,,
0 days 00:11:47.000553728,,,4411535360.0,,
0 days 00:11:47.500384768,,,4411535360.0,,
0 days 00:11:48.001002752,,,4411535360.0,,
0 days 00:11:48.500809728,,,4411535360.0,,
0 days 00:11:49.000304896,,,4411535360.0,,
0 days 00:11:49.500425728,,,4411535360.0,,
0 days 00:11:50.000821760,,,4411535360.0,,
0 days 00:11:50.500216832,,,4411535360.0,,
0 days 00:11:51.000707840,,,4411535360.0,,
0 days 00:11:51.500746752,,,4411535360.0,,
0 days 00:11:52.000110848,,,4411535360.0,,
0 days 00:11:52.500993792,,,4411535360.0,,
0 days 00:11:53.001110784,,,4411535360.0,,
0 days 00:11:53.500217856,,,4411535360.0,,
0 days 00:11:54.000804864,,,4411535360.0,,
0 days 00:11:54.500226816,,,4411535360.0,,
0 days 00:11:55.000796672,,,4411535360.0,,
0 days 00:11:55.500658944,,,4411535360.0,,
0 days 00:11:56.000198656,,,4411535360.0,,
0 days 00:11:56.500734720,,,4411535360.0,,
0 days 00:11:57.000868608,,,4411535360.0,,
0 days 00:11:57.500270848,,,4411535360.0,,
0 days 00:11:58.000885760,,,4411535360.0,,
0 days 00:11:58.500304896,,,4411535360.0,,
0 days 00:11:59.000235776,,,4411535360.0,,
0 days 00:11:59.500158720,,,4411535360.0,,
0 days 00:12:00.000469760,,,4411535360.0,,
0 days 00:12:00.500706816,,,4411535360.0,,
0 days 00:12:01.001066752,,,4411535360.0,,
0 days 00:12:01.500564736,,,4411535360.0,,
0 days 00:12:02.000827648,,,4411535360.0,,
0 days 00:12:02.500143616,,,4411535360.0,,
0 days 00:12:03.000628736,,,4411535360.0,,
0 days 00:12:03.500414720,,,4411535360.0,,
0 days 00:12:04.000426752,,,4411535360.0,,
0 days 00:12:04.500884736,,,4411535360.0,,
0 days 00:12:05.000387840,,,4411535360.0,,
0 days 00:12:05.501058816,,,4411535360.0,,
0 days 00:12:06.001030912,,,4411535360.0,,
0 days 00:12:06.500789760,,,4411535360.0,,
0 days 00:12:07.000761856,,,4411535360.0,,
0 days 00:12:07.501053696,,,4411535360.0,,
0 days 00:12:08.000895744,,,4411535360.0,,
0 days 00:12:08.500455680,,,4411535360.0,,
0 days 00:12:09.000389632,,,4411535360.0,,
0 days 00:12:09.500195840,,,4411535360.0,,
0 days 00:12:10.000524800,,,4411535360.0,,
0 days 00:12:10.500978944,,,4411535360.0,,
0 days 00:12:11.000246528,,,4411535360.0,,
0 days 00:12:11.500806656,,,4411535360.0,,
0 days 00:12:12.000721920,,,4411535360.0,,
0 days 00:12:12.500339968,,,4411535360.0,,
0 days 00:12:13.000287744,,,4411535360.0,,
0 days 00:12:13.500637696,,,4411535360.0,,
0 days 00:12:14.000714752,,,4411535360.0,,
0 days 00:12:14.500325888,,,4411535360.0,,
0 days 00:12:15.000563712,,,4411535360.0,,
0 days 00:12:15.500893696,,,4411535360.0,,
0 days 00:12:16.000260608,,,4411535360.0,,
0 days 00:12:16.500293888,,,4411535360.0,,
0 days 00:12:17.000330752,,,4411535360.0,,
0 days 00:12:17.500407808,,,4411535360.0,,
0 days 00:12:18.000198656,,,4411535360.0,,
0 days 00:12:18.500312576,,,4411535360.0,,
0 days 00:12:19.000613888,,,4411535360.0,,
0 days 00:12:19.500533760,,,4411535360.0,,
0 days 00:12:20.000945664,,,4411535360.0,,
0 days 00:12:20.500830720,,,4411535360.0,,
0 days 00:12:21.000636672,,,4411535360.0,,
0 days 00:12:21.500168704,,,4411535360.0,,
0 days 00:12:22.000951552,,,4411535360.0,,
0 days 00:12:22.500467712,,,4411535360.0,,
0 days 00:12:23.000408832,,,4411535360.0,,
0 days 00:12:23.500280832,,,4411535360.0,,
0 days 00:12:24.000631808,,,4411535360.0,,
0 days 00:12:24.500880896,,,4411535360.0,,
0 days 00:12:25.001041664,,,4411535360.0,,
0 days 00:12:25.500947712,,,4411535360.0,,
0 days 00:12:26.000159744,,,4411535360.0,,
0 days 00:12:26.500996608,,,4411535360.0,,
0 days 00:12:27.000733696,,,4411535360.0,,
0 days 00:12:27.500914688,,,4411535360.0,,
0 days 00:12:28.001044992,,,4411535360.0,,
0 days 00:12:28.500077824,,,4411535360.0,,
0 days 00:12:29.001014784,,,4411535360.0,,
0 days 00:12:29.501061888,,,4411535360.0,,
0 days 00:12:30.000109824,,,4411535360.0,,
0 days 00:12:30.500241920,,,4411535360.0,,
0 days 00:12:31.000178688,,,4411535360.0,,
0 days 00:12:31.500176896,,,4411535360.0,,
0 days 00:12:32.001079808,,,4411535360.0,,
0 days 00:12:32.500569600,,,4411535360.0,,
0 days 00:12:33.001198592,,,4411535360.0,,
0 days 00:12:33.500483840,,,4411535360.0,,
0 days 00:12:34.000528640,,,4411535360.0,,
0 days 00:12:34.500863744,,,4411535360.0,,
0 days 00:12:35.000284672,,,4411535360.0,,
0 days 00:12:35.500338688,,,4411535360.0,,
0 days 00:12:36.000849920,,,4411535360.0,,
0 days 00:12:36.500425728,,,4411535360.0,,
0 days 00:12:37.000698624,,,4411535360.0,,
0 days 00:12:37.500522752,,,4411535360.0,,
0 days 00:12:38.000577792,,,4411535360.0,,
0 days 00:12:38.500426752,,,4411535360.0,,
0 days 00:12:39.000278784,,,4411535360.0,,
0 days 00:12:39.500458752,,,4411535360.0,,
0 days 00:12:40.000596992,,,4411535360.0,,
0 days 00:12:40.500575744,,,4411535360.0,,
0 days 00:12:41.001039872,,,4411535360.0,,
0 days 00:12:41.500399616,,,4411535360.0,,
0 days 00:12:42.000788736,,,4411535360.0,,
0 days 00:12:42.500342784,,,4411535360.0,,
0 days 00:12:43.000314880,,,4411535360.0,,
0 days 00:12:43.501028608,,,4411535360.0,,
0 days 00:12:44.000167680,,,4411535360.0,,
0 days 00:12:44.500511744,,,4411535360.0,,
0 days 00:12:45.000303872,,,4411535360.0,,
0 days 00:12:45.501035776,,,4411535360.0,,
0 days 00:12:46.000165888,,,4411535360.0,,
0 days 00:12:46.500631808,,,4411535360.0,,
0 days 00:12:47.000238848,,,4411535360.0,,
0 days 00:12:47.500306688,,,4411535360.0,,
0 days 00:12:48.000100864,,,4411535360.0,,
0 days 00:12:48.500695808,,,4411535360.0,,
0 days 00:12:49.001048576,,,4411535360.0,,
0 days 00:12:49.500639744,,,4411535360.0,,
0 days 00:12:50.000311808,,,4411535360.0,,
0 days 00:12:50.500190976,,,4411535360.0,,
0 days 00:12:51.000324864,,,4411535360.0,,
0 days 00:12:51.501041664,,,4411535360.0,,
0 days 00:12:52.000408832,,,4411535360.0,,
0 days 00:12:52.500942848,,,4411535360.0,,
0 days 00:12:53.000391936,,,4411535360.0,,
0 days 00:12:53.500584704,,,4411535360.0,,
0 days 00:12:54.000458752,,,4411535360.0,,
0 days 00:12:54.500398848,,,4411535360.0,,
0 days 00:12:55.001011712,,,4411535360.0,,
0 days 00:12:55.500700928,,,4411535360.0,,
0 days 00:12:56.000807936,,,4411535360.0,,
0 days 00:12:56.500503552,,,4411535360.0,,
0 days 00:12:57.000548608,,,4411535360.0,,
0 days 00:12:57.500649728,,,4411535360.0,,
0 days 00:12:58.000583680,,,4411535360.0,,
0 days 00:12:58.500445696,,,4411535360.0,,
0 days 00:12:59.000149760,,,4411535360.0,,
0 days 00:12:59.500887808,,,4411535360.0,,
0 days 00:13:00.000284672,,,4411535360.0,,
0 days 00:13:00.500345856,,,4411535360.0,,
0 days 00:13:01.001017600,,,4411535360.0,,
0 days 00:13:01.500483840,,,4411535360.0,,
0 days 00:13:02.000946944,,,4411535360.0,,
0 days 00:13:02.500912896,,,4411535360.0,,
0 days 00:13:03.000530944,,,4411535360.0,,
0 days 00:13:03.500955648,,,4411535360.0,,
0 days 00:13:04.000946944,,,4411535360.0,,
0 days 00:13:04.500938752,,,4411535360.0,,
0 days 00:13:05.000345856,,,4411535360.0,,
0 days 00:13:05.500115712,,,4411535360.0,,
0 days 00:13:06.000608768,,,4411535360.0,,
0 days 00:13:06.500306688,,,4411535360.0,,
0 days 00:13:07.000220672,,,4411535360.0,,
0 days 00:13:07.500403712,,,4411535360.0,,
0 days 00:13:08.000332800,,,4411535360.0,,
0 days 00:13:08.500753664,,,4411535360.0,,
0 days 00:13:09.000294912,,,4411535360.0,,
0 days 00:13:09.500705792,,,4411535360.0,,
0 days 00:13:10.000163584,,,4411535360.0,,
0 days 00:13:10.500334848,,,4411535360.0,,
0 days 00:13:11.000066816,,,4411535360.0,,
0 days 00:13:11.500368640,,,4411535360.0,,
0 days 00:13:12.000175872,,,4411535360.0,,
0 days 00:13:12.500782848,,,4411535360.0,,
0 days 00:13:13.000969728,,,4411535360.0,,
0 days 00:13:13.500155904,,,4411535360.0,,
0 days 00:13:14.000634880,,,4411535360.0,,
0 days 00:13:14.500642560,,,4411535360.0,,
0 days 00:13:15.000572928,,,4411535360.0,,
0 days 00:13:15.500788736,,,4411535360.0,,
0 days 00:13:16.000945664,,,4411535360.0,,
0 days 00:13:16.500493568,,,4411535360.0,,
0 days 00:13:17.001072896,,,4411535360.0,,
0 days 00:13:17.500590592,,,4411535360.0,,
0 days 00:13:18.000897792,,,4411535360.0,,
0 days 00:13:18.500282624,,,4411535360.0,,
0 days 00:13:19.000524800,,,4411535360.0,,
0 days 00:13:19.500342784,,,4411535360.0,,
0 days 00:13:20.000697856,,,4411535360.0,,
0 days 00:13:20.500219648,,,4411535360.0,,
0 days 00:13:21.000446720,,,4411535360.0,,
0 days 00:13:21.500148736,,,4411535360.0,,
0 days 00:13:22.000572928,,,4411535360.0,,
0 days 00:13:22.500812544,,,4411535360.0,,
0 days 00:13:23.000593664,,,4411535360.0,,
0 days 00:13:23.500489728,,,4411535360.0,,
0 days 00:13:24.000732672,,,4411535360.0,,
0 days 00:13:24.500557824,,,4411535360.0,,
0 days 00:13:25.000159744,,,4411535360.0,,
0 days 00:13:25.500960768,,,4411535360.0,,
0 days 00:13:26.000883712,,,4411535360.0,,
0 days 00:13:26.500595712,,,4411535360.0,,
0 days 00:13:27.000243712,,,4411535360.0,,
0 days 00:13:27.500581888,,,4411535360.0,,
0 days 00:13:28.000634880,,,4411535360.0,,
0 days 00:13:28.500818944,,,4411535360.0,,
0 days 00:13:29.000289792,,,4411535360.0,,
0 days 00:13:29.500852736,,,4411535360.0,,
0 days 00:13:30.000256768,,,4411535360.0,,
0 days 00:13:30.500428800,,,4411535360.0,,
0 days 00:13:31.001051904,,,4411535360.0,,
0 days 00:13:31.500402688,,,4411535360.0,,
0 days 00:13:32.000379648,,,4411535360.0,,
0 days 00:13:32.500765696,,,4411535360.0,,
0 days 00:13:33.000142592,,,4411535360.0,,
0 days 00:13:33.501058816,,,4411535360.0,,
0 days 00:13:34.000668672,,,4411535360.0,,
0 days 00:13:34.501034752,,,4411535360.0,,
0 days 00:13:35.000170752,,,4411535360.0,,
0 days 00:13:35.500912896,,,4411535360.0,,
0 days 00:13:36.001027584,,,4411535360.0,,
0 days 00:13:36.500215552,,,4411535360.0,,
0 days 00:13:37.000927744,,,4411535360.0,,
0 days 00:13:37.500941824,,,4411535360.0,,
0 days 00:13:38.000382720,,,4411535360.0,,
0 days 00:13:38.500673536,,,4411535360.0,,
0 days 00:13:39.000795648,,,4411535360.0,,
0 days 00:13:39.500665856,,,4411535360.0,,
0 days 00:13:40.000312576,,,4411535360.0,,
0 days 00:13:40.500310784,,,4411535360.0,,
0 days 00:13:41.001530880,,,4411535360.0,,
0 days 00:13:41.500863744,,,4411535360.0,,
0 days 00:13:42.000962816,,,4411535360.0,,
0 days 00:13:42.501498880,,,4411535360.0,,
0 days 00:13:43.000394752,,,4411535360.0,,
0 days 00:13:43.500619776,,,4411535360.0,,
0 days 00:13:44.000926976,,,4411535360.0,,
0 days 00:13:44.500420608,,,4411535360.0,,
0 days 00:13:45.000830720,,,4411535360.0,,
0 days 00:13:45.500740608,,,4411535360.0,,
0 days 00:13:46.000523776,,,4411535360.0,,
0 days 00:13:46.500887808,,,4411535360.0,,
0 days 00:13:47.000798720,,,4411535360.0,,
0 days 00:13:47.500191744,,,4411535360.0,,
0 days 00:13:48.001043712,,,4411535360.0,,
0 days 00:13:48.500451584,,,4411535360.0,,
0 days 00:13:49.000296704,,,4411535360.0,,
0 days 00:13:49.500398848,,,4411535360.0,,
0 days 00:13:50.000791552,,,4411535360.0,,
0 days 00:13:50.500639744,,,4411535360.0,,
0 days 00:13:51.000233728,,,4411535360.0,,
0 days 00:13:51.500268800,,,4411535360.0,,
0 days 00:13:52.000736768,,,4411535360.0,,
0 days 00:13:52.500909568,,,4411535360.0,,
0 days 00:13:53.000566784,,,4411535360.0,,
0 days 00:13:53.500097792,,,4411535360.0,,
0 days 00:13:54.001057792,,,4411535360.0,,
0 days 00:13:54.501265664,,,4411535360.0,,
0 days 00:13:55.000112640,,,4411535360.0,,
0 days 00:13:55.500341760,,,4411535360.0,,
0 days 00:13:56.000971776,,,4411535360.0,,
0 days 00:13:56.500160768,,,4411535360.0,,
0 days 00:13:57.000571904,,,4411535360.0,,
0 days 00:13:57.500553728,,,4411535360.0,,
0 days 00:13:58.000419840,,,4411535360.0,,
0 days 00:13:58.500726784,,,4411535360.0,,
0 days 00:13:59.000904704,,,4411535360.0,,
0 days 00:13:59.500211712,,,4411535360.0,,
0 days 00:14:00.000525824,,,4411535360.0,,
0 days 00:14:00.500921856,,,4411535360.0,,
0 days 00:14:01.001103872,,,4411535360.0,,
0 days 00:14:01.500534784,,,4411535360.0,,
0 days 00:14:02.000622848,,,4411535360.0,,
0 days 00:14:02.500103936,,,4411535360.0,,
0 days 00:14:03.000578816,,,4411535360.0,,
0 days 00:14:03.500342784,,,4411535360.0,,
0 days 00:14:04.000921856,,,4411535360.0,,
0 days 00:14:04.500617984,,,4411535360.0,,
0 days 00:14:05.000532736,,,4411535360.0,,
0 days 00:14:05.500665856,,,4411535360.0,,
0 days 00:14:06.000402688,,,4411535360.0,,
0 days 00:14:06.501049856,,,4411535360.0,,
0 days 00:14:07.000146688,,,4411535360.0,,
0 days 00:14:07.500168704,,,4411535360.0,,
0 days 00:14:08.000823808,,,4411535360.0,,
0 days 00:14:08.500923648,,,4411535360.0,,
0 days 00:14:09.000165888,,,4411535360.0,,
0 days 00:14:09.500770816,,,4411535360.0,,
0 days 00:14:10.000459776,,,4411535360.0,,
0 days 00:14:10.500780800,,,4411535360.0,,
0 days 00:14:11.000963840,,,4411535360.0,,
0 days 00:14:11.500642560,,,4411535360.0,,
0 days 00:14:12.000999936,,,4411535360.0,,
0 days 00:14:12.500327680,,,4411535360.0,,
0 days 00:14:13.000966656,,,4411535360.0,,
0 days 00:14:13.500662784,,,4411535360.0,,
0 days 00:14:14.000300800,,,4411535360.0,,
0 days 00:14:14.500486656,,,4411535360.0,,
0 days 00:14:15.000155904,,,4411535360.0,,
0 days 00:14:15.500962816,,,4411535360.0,,
0 days 00:14:16.000630784,,,4411535360.0,,
0 days 00:14:16.500663808,,,4411535360.0,,
0 days 00:14:17.000209664,,,4411535360.0,,
0 days 00:14:17.500481792,,,4411535360.0,,
0 days 00:14:18.000687616,,,4411535360.0,,
0 days 00:14:18.500383744,,,4411535360.0,,
0 days 00:14:19.000246528,,,4411535360.0,,
0 days 00:14:19.500746752,,,4411535360.0,,
0 days 00:14:20.000653824,,,4411535360.0,,
0 days 00:14:20.500484864,,,4411535360.0,,
0 days 00:14:21.000757760,,,4411535360.0,,
0 days 00:14:21.500606720,,,4411535360.0,,
0 days 00:14:22.000747776,,,4411535360.0,,
0 days 00:14:22.500593664,,,4411535360.0,,
0 days 00:14:23.000188672,,,4411535360.0,,
0 days 00:14:23.500527872,,,4411535360.0,,
0 days 00:14:24.000296704,,,4411535360.0,,
0 days 00:14:24.500699904,,,4411535360.0,,
0 days 00:14:25.000438784,,,4411535360.0,,
0 days 00:14:25.500915712,,,4411535360.0,,
0 days 00:14:26.000721920,,,4411535360.0,,
0 days 00:14:26.500480768,,,4411535360.0,,
0 days 00:14:27.000685824,,,4411535360.0,,
0 days 00:14:27.500789760,,,4411535360.0,,
0 days 00:14:28.000797952,,,4411535360.0,,
0 days 00:14:28.500603904,,,4411535360.0,,
0 days 00:14:29.000773888,,,4411535360.0,,
0 days 00:14:29.500499968,,,4411535360.0,,
0 days 00:14:30.001007616,,,4411535360.0,,
0 days 00:14:30.500394752,,,4411535360.0,,
0 days 00:14:31.000963840,,,4411535360.0,,
0 days 00:14:31.500402688,,,4411535360.0,,
0 days 00:14:32.000122624,,,4411535360.0,,
0 days 00:14:32.500407808,,,4411535360.0,,
0 days 00:14:33.000321792,,,4411535360.0,,
0 days 00:14:33.500470784,,,4411535360.0,,
0 days 00:14:34.000386816,,,4411535360.0,,
0 days 00:14:34.500229632,,,4411535360.0,,
0 days 00:14:35.000705792,,,4411535360.0,,
0 days 00:14:35.501073664,,,4411535360.0,,
0 days 00:14:36.000337664,,,4411535360.0,,
0 days 00:14:36.500601600,,,4411535360.0,,
0 days 00:14:37.001013760,,,4411535360.0,,
0 days 00:14:37.500099840,,,4411535360.0,,
0 days 00:14:38.000189696,,,4411535360.0,,
0 days 00:14:38.500575744,,,4411535360.0,,
0 days 00:14:39.000670720,,,4411535360.0,,
0 days 00:14:39.500987648,,,4411535360.0,,
0 days 00:14:40.000722688,,,4411535360.0,,
0 days 00:14:40.500630784,,,4411535360.0,,
0 days 00:14:41.000833792,,,4411535360.0,,
0 days 00:14:41.500622848,,,4411535360.0,,
0 days 00:14:42.000296704,,,4411535360.0,,
0 days 00:14:42.500385792,,,4411535360.0,,
0 days 00:14:43.000887808,,,4411535360.0,,
0 days 00:14:43.500207872,,,4411535360.0,,
0 days 00:14:44.000505856,,,4411535360.0,,
0 days 00:14:44.501283840,,,4411535360.0,,
0 days 00:14:45.000829696,,,4411535360.0,,
0 days 00:14:45.501006848,,,4411535360.0,,
0 days 00:14:46.000532736,,,4411535360.0,,
0 days 00:14:46.501009920,,,4411535360.0,,
0 days 00:14:47.000924672,,,4411535360.0,,
0 days 00:14:47.500270848,,,4411535360.0,,
0 days 00:14:48.000099840,,,4411535360.0,,
0 days 00:14:48.500188672,,,4411535360.0,,
0 days 00:14:49.001078784,,,4411535360.0,,
0 days 00:14:49.500096768,,,4411535360.0,,
0 days 00:14:50.000403712,,,4411535360.0,,
0 days 00:14:50.500470784,,,4411535360.0,,
0 days 00:14:51.000276736,,,4411535360.0,,
0 days 00:14:51.500317696,,,4411535360.0,,
0 days 00:14:52.000998912,,,4411535360.0,,
0 days 00:14:52.500206848,,,4411535360.0,,
0 days 00:14:53.000294912,,,4411535360.0,,
0 days 00:14:53.500535808,,,4411535360.0,,
0 days 00:14:54.000695808,,,4411535360.0,,
0 days 00:14:54.500998912,,,4411535360.0,,
0 days 00:14:55.000397824,,,4411535360.0,,
0 days 00:14:55.501285632,,,4411535360.0,,
0 days 00:14:56.000732672,,,4411535360.0,,
0 days 00:14:56.500315904,,,4411535360.0,,
0 days 00:14:57.000150784,,,4411535360.0,,
